hex_id,h3_resolution,source_resolution,source_child_count,solar_score,solar_class,solar_class_label,solar_color,high_potential_share,class_km,landscape_type
881f2a61bbfffff,8,9,7,23.4,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a61c1fffff,8,9,7,28.2,low,Låg,#d88752,0.0,3,Flygsands- och låglänta kuststråk
881f2a61c3fffff,8,9,7,25.3,low,Låg,#d88752,0.0,3,Flygsands- och låglänta kuststråk
881f2a61c5fffff,8,9,7,20.8,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a61c7fffff,8,9,7,19.5,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a61c9fffff,8,9,7,26.7,low,Låg,#d88752,0.0,3,Flygsands- och låglänta kuststråk
881f2a61cbfffff,8,9,7,23.3,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a61cdfffff,8,9,7,24.5,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a61d1fffff,8,9,7,56.2,medium,Medel,#e2c85f,0.714,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a61d3fffff,8,9,7,66.3,high,Hög,#79b46b,0.857,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a61d5fffff,8,9,7,35.7,low,Låg,#d88752,0.286,3,Flygsands- och låglänta kuststråk
881f2a61d7fffff,8,9,7,49.3,medium,Medel,#e2c85f,0.429,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a61d9fffff,8,9,7,49.9,medium,Medel,#e2c85f,0.571,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a61dbfffff,8,9,7,67.5,high,Hög,#79b46b,0.857,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a61ddfffff,8,9,7,44.4,low,Låg,#d88752,0.429,3,Flygsands- och låglänta kuststråk
881f2a61e3fffff,8,9,3,38.6,low,Låg,#d88752,0.0,3,Flygsands- och låglänta kuststråk
881f2a61e9fffff,8,9,6,21.8,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a61ebfffff,8,9,7,24.0,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a6201fffff,8,9,7,44.4,low,Låg,#d88752,0.286,3,Flygsands- och låglänta kuststråk
881f2a6203fffff,8,9,7,51.4,medium,Medel,#e2c85f,0.571,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6205fffff,8,9,7,25.0,low,Låg,#d88752,0.0,3,Flygsands- och låglänta kuststråk
881f2a6207fffff,8,9,7,39.4,low,Låg,#d88752,0.286,3,Flygsands- och låglänta kuststråk
881f2a6209fffff,8,9,7,43.6,low,Låg,#d88752,0.429,3,Flygsands- och låglänta kuststråk
881f2a620bfffff,8,9,7,51.5,medium,Medel,#e2c85f,0.571,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a620dfffff,8,9,7,46.3,medium,Medel,#e2c85f,0.143,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6211fffff,8,9,7,69.8,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6213fffff,8,9,7,70.0,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6215fffff,8,9,7,68.8,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6217fffff,8,9,7,69.7,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6219fffff,8,9,7,70.0,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a621bfffff,8,9,7,70.0,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a621dfffff,8,9,7,62.4,medium,Medel,#e2c85f,0.857,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6221fffff,8,9,7,23.8,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a6223fffff,8,9,7,37.4,low,Låg,#d88752,0.143,3,Flygsands- och låglänta kuststråk
881f2a6225fffff,8,9,7,22.2,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a6227fffff,8,9,7,22.5,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a6229fffff,8,9,7,16.8,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a622bfffff,8,9,7,25.1,low,Låg,#d88752,0.0,3,Flygsands- och låglänta kuststråk
881f2a622dfffff,8,9,7,20.1,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a6231fffff,8,9,7,65.8,high,Hög,#79b46b,0.571,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6233fffff,8,9,7,45.4,medium,Medel,#e2c85f,0.429,3,Flygsands- och låglänta kuststråk
881f2a6235fffff,8,9,7,60.3,medium,Medel,#e2c85f,0.571,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6237fffff,8,9,7,69.3,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6239fffff,8,9,7,59.8,medium,Medel,#e2c85f,0.571,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a623bfffff,8,9,7,59.5,medium,Medel,#e2c85f,0.571,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a623dfffff,8,9,7,30.7,low,Låg,#d88752,0.143,3,Flygsands- och låglänta kuststråk
881f2a6241fffff,8,9,7,19.3,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a6243fffff,8,9,7,57.5,medium,Medel,#e2c85f,0.714,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6245fffff,8,9,7,19.2,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a6247fffff,8,9,7,30.6,low,Låg,#d88752,0.143,3,Flygsands- och låglänta kuststråk
881f2a6249fffff,8,9,7,19.8,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a624bfffff,8,9,7,43.1,low,Låg,#d88752,0.429,2,Flygsands- och låglänta kuststråk
881f2a624dfffff,8,9,7,18.5,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a6251fffff,8,9,7,66.8,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6253fffff,8,9,7,70.0,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6255fffff,8,9,7,46.3,medium,Medel,#e2c85f,0.429,3,Flygsands- och låglänta kuststråk
881f2a6257fffff,8,9,7,68.5,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6259fffff,8,9,7,66.5,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a625bfffff,8,9,7,68.6,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a625dfffff,8,9,7,55.4,medium,Medel,#e2c85f,0.571,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6261fffff,8,9,7,17.7,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a6263fffff,8,9,7,16.0,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a6265fffff,8,9,3,30.5,low,Låg,#d88752,0.0,3,Flygsands- och låglänta kuststråk
881f2a6267fffff,8,9,7,16.9,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a6269fffff,8,9,7,17.7,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a626bfffff,8,9,7,30.9,low,Låg,#d88752,0.0,3,Flygsands- och låglänta kuststråk
881f2a626dfffff,8,9,2,20.0,very_low,Mycket låg,#8c3b3b,0.0,3,Brant relief och dalpräglat inland
881f2a6281fffff,8,9,7,69.7,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6283fffff,8,9,7,69.6,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6285fffff,8,9,7,69.7,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6287fffff,8,9,7,69.4,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6289fffff,8,9,7,68.9,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a628bfffff,8,9,7,68.4,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a628dfffff,8,9,7,69.2,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6291fffff,8,9,7,68.6,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6293fffff,8,9,7,33.8,low,Låg,#d88752,0.143,5,Skogligt skyddsinland och habitatkärnor
881f2a6295fffff,8,9,7,67.4,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6297fffff,8,9,7,62.4,medium,Medel,#e2c85f,0.857,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6299fffff,8,9,7,69.6,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a629bfffff,8,9,7,34.7,low,Låg,#d88752,0.286,5,Skogligt skyddsinland och habitatkärnor
881f2a629dfffff,8,9,7,69.0,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62a1fffff,8,9,7,69.3,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62a3fffff,8,9,7,67.6,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62a5fffff,8,9,7,62.5,medium,Medel,#e2c85f,0.857,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62a7fffff,8,9,7,68.9,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62a9fffff,8,9,7,69.0,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62abfffff,8,9,7,69.0,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62adfffff,8,9,7,68.4,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62b1fffff,8,9,7,66.0,high,Hög,#79b46b,0.571,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62b3fffff,8,9,7,42.0,low,Låg,#d88752,0.143,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62b5fffff,8,9,7,66.4,high,Hög,#79b46b,0.571,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62b7fffff,8,9,7,10.3,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a62b9fffff,8,9,7,67.7,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62bbfffff,8,9,7,68.9,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62bdfffff,8,9,7,68.4,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62c1fffff,8,9,7,69.3,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62c3fffff,8,9,7,69.6,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62c5fffff,8,9,7,69.6,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62c7fffff,8,9,7,67.9,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62c9fffff,8,9,7,70.0,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62cbfffff,8,9,7,69.8,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62cdfffff,8,9,7,70.0,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62d1fffff,8,9,7,70.0,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62d3fffff,8,9,7,69.7,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62d5fffff,8,9,7,69.5,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62d7fffff,8,9,7,70.0,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62d9fffff,8,9,7,69.4,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62dbfffff,8,9,7,69.8,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62ddfffff,8,9,7,69.9,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62e1fffff,8,9,7,69.2,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62e3fffff,8,9,7,68.6,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62e5fffff,8,9,7,52.6,medium,Medel,#e2c85f,0.571,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62e7fffff,8,9,7,69.6,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62e9fffff,8,9,7,69.9,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62ebfffff,8,9,7,69.7,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a62edfffff,8,9,7,68.7,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6303fffff,8,9,3,23.4,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a6307fffff,8,9,2,27.0,low,Låg,#d88752,0.0,1,Tätorts- och verksamhetskärnor
881f2a6311fffff,8,9,7,18.8,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a6313fffff,8,9,7,25.8,low,Låg,#d88752,0.0,1,Tätorts- och verksamhetskärnor
881f2a6315fffff,8,9,7,20.7,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a6317fffff,8,9,7,22.8,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a6319fffff,8,9,7,17.0,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a631bfffff,8,9,7,21.7,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a631dfffff,8,9,6,20.8,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a6323fffff,8,9,1,27.0,low,Låg,#d88752,0.0,1,Tätorts- och verksamhetskärnor
881f2a6331fffff,8,9,7,25.2,low,Låg,#d88752,0.0,1,Tätorts- och verksamhetskärnor
881f2a6333fffff,8,9,7,22.7,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a6335fffff,8,9,7,25.7,low,Låg,#d88752,0.0,1,Tätorts- och verksamhetskärnor
881f2a6337fffff,8,9,7,23.8,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a6339fffff,8,9,7,24.0,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a633bfffff,8,9,7,24.7,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a633dfffff,8,9,5,23.8,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a6353fffff,8,9,7,16.6,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a6357fffff,8,9,4,20.2,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a635bfffff,8,9,3,13.9,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a6401fffff,8,9,7,63.3,medium,Medel,#e2c85f,0.857,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6403fffff,8,9,7,68.4,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6405fffff,8,9,7,32.4,low,Låg,#d88752,0.286,5,Skogligt skyddsinland och habitatkärnor
881f2a6407fffff,8,9,7,29.3,low,Låg,#d88752,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a6409fffff,8,9,7,69.8,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a640bfffff,8,9,7,69.2,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a640dfffff,8,9,7,63.3,medium,Medel,#e2c85f,0.857,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6411fffff,8,9,7,69.3,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6413fffff,8,9,7,68.0,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6415fffff,8,9,7,69.0,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6417fffff,8,9,7,59.9,medium,Medel,#e2c85f,0.714,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6419fffff,8,9,7,69.1,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a641bfffff,8,9,7,67.7,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a641dfffff,8,9,7,68.7,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6421fffff,8,9,7,2.3,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a6423fffff,8,9,7,2.6,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a6425fffff,8,9,7,5.3,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a6427fffff,8,9,7,6.4,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a6429fffff,8,9,7,4.1,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a642bfffff,8,9,7,1.0,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a642dfffff,8,9,7,3.6,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a6431fffff,8,9,7,3.3,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a6433fffff,8,9,7,9.1,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a6435fffff,8,9,7,5.6,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a6437fffff,8,9,7,7.6,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a6439fffff,8,9,7,42.3,low,Låg,#d88752,0.571,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a643bfffff,8,9,7,49.8,medium,Medel,#e2c85f,0.286,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a643dfffff,8,9,7,1.3,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a6441fffff,8,9,7,70.0,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6443fffff,8,9,7,69.7,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6445fffff,8,9,7,60.5,medium,Medel,#e2c85f,0.714,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6447fffff,8,9,7,69.9,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6449fffff,8,9,7,70.0,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a644bfffff,8,9,7,69.7,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a644dfffff,8,9,7,69.2,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6451fffff,8,9,7,70.0,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6453fffff,8,9,7,69.3,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6455fffff,8,9,7,69.8,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6457fffff,8,9,7,70.0,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6459fffff,8,9,7,69.8,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a645bfffff,8,9,7,70.0,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a645dfffff,8,9,7,69.8,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6461fffff,8,9,7,8.2,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a6463fffff,8,9,7,28.9,low,Låg,#d88752,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a6465fffff,8,9,7,7.0,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a6467fffff,8,9,7,7.2,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a6469fffff,8,9,7,5.6,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a646bfffff,8,9,7,45.1,medium,Medel,#e2c85f,0.429,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a646dfffff,8,9,7,4.6,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a6481fffff,8,9,7,44.3,low,Låg,#d88752,0.429,3,Flygsands- och låglänta kuststråk
881f2a6483fffff,8,9,7,67.6,high,Hög,#79b46b,0.857,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6485fffff,8,9,7,3.4,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a6487fffff,8,9,7,39.3,low,Låg,#d88752,0.286,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6489fffff,8,9,7,63.4,medium,Medel,#e2c85f,0.857,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a648bfffff,8,9,7,68.8,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a648dfffff,8,9,7,16.6,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a6491fffff,8,9,6,15.6,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
