hex_id,population,source_cell_count
88081526e1fffff,12,3
88081526e7fffff,20,3
88081526e9fffff,12,3
88081526ebfffff,3,2
88081526edfffff,20,3
880815271bfffff,4,1
8808152753fffff,13,3
8808152a61fffff,5,2
8808152a69fffff,5,3
8808152a6dfffff,3,1
8808152b03fffff,11,4
8808152b0dfffff,4,2
8808152b1dfffff,11,1
8808152b41fffff,1,1
8808152b43fffff,5,1
8808152b49fffff,11,2
8808152b4bfffff,2,1
8808152b53fffff,2,1
8808152b55fffff,3,1
8808152b57fffff,4,1
8808152b65fffff,2,1
8808152b67fffff,6,1
8808153009fffff,1,1
8808153011fffff,2,1
8808153013fffff,17,3
8808153015fffff,3,1
8808153017fffff,8,2
8808153019fffff,309,9
880815301bfffff,116,6
880815301dfffff,7,2
8808153041fffff,15,2
8808153043fffff,18,4
8808153045fffff,3,1
8808153047fffff,7,2
880815304bfffff,21,5
8808153051fffff,14,3
8808153053fffff,57,4
8808153055fffff,4,2
8808153057fffff,22,4
8808153059fffff,36,6
880815305bfffff,26,4
8808153083fffff,1,1
8808153089fffff,20,3
880815308bfffff,2,1
8808153091fffff,1,1
880815309dfffff,7,2
88081530a1fffff,6,1
88081530a3fffff,4,1
88081530a9fffff,3,1
88081530b1fffff,6,1
88081530b3fffff,6,1
88081530b5fffff,5,2
88081530c1fffff,6,1
88081530c3fffff,9,2
88081530c7fffff,22,3
88081530cbfffff,13,3
88081530cdfffff,23,4
88081530d5fffff,8,2
88081530d9fffff,12,3
88081530dbfffff,4,1
88081530ddfffff,5,2
88081530e1fffff,24,4
88081530e7fffff,6,2
88081530e9fffff,10,3
88081530ebfffff,2,1
88081530edfffff,5,2
880815310dfffff,1,1
8808153129fffff,6,1
880815312dfffff,9,1
8808153137fffff,1,1
880815314dfffff,1,1
8808153161fffff,5,2
8808153163fffff,13,4
8808153165fffff,37,5
8808153167fffff,7,2
88081531d1fffff,12,2
8808153201fffff,12,4
8808153203fffff,27,6
8808153205fffff,6,3
8808153207fffff,9,2
8808153209fffff,7,2
880815320bfffff,4,1
880815320dfffff,1,1
8808153211fffff,2,1
8808153215fffff,30,2
8808153217fffff,2,1
8808153219fffff,10,2
880815321bfffff,13,3
8808153221fffff,11,2
8808153229fffff,4,2
880815322bfffff,11,2
880815322dfffff,11,2
8808153231fffff,135,5
8808153233fffff,20,3
8808153235fffff,16,4
8808153237fffff,23,3
8808153239fffff,13,4
880815323bfffff,9,1
880815323dfffff,21,5
8808153241fffff,6,2
8808153243fffff,7,2
8808153247fffff,14,1
880815324dfffff,4,1
8808153251fffff,2,2
8808153253fffff,2,1
8808153257fffff,2,1
8808153259fffff,6,2
880815325bfffff,2,1
8808153261fffff,7,2
8808153263fffff,16,2
8808153265fffff,9,2
8808153267fffff,6,1
8808153269fffff,12,3
880815326bfffff,3,1
880815326dfffff,14,4
8808153281fffff,4,1
8808153285fffff,3,1
88081532a1fffff,2,1
88081532a3fffff,3,1
88081532a5fffff,196,7
88081532a7fffff,15,3
88081532adfffff,26,6
88081532b1fffff,23,5
88081532b3fffff,17,4
88081532b5fffff,14,3
88081532b7fffff,20,6
88081532b9fffff,25,3
88081532bbfffff,8,2
88081532bdfffff,5,1
88081532e3fffff,1,1
88081532e5fffff,5,1
8808153301fffff,3,1
8808153305fffff,5,2
8808153307fffff,6,1
8808153309fffff,2,1
8808153313fffff,1,1
880815331bfffff,4,1
8808153321fffff,11,2
8808153323fffff,19,4
8808153325fffff,1,1
8808153327fffff,7,2
880815332bfffff,7,3
8808153335fffff,9,2
880815333dfffff,13,2
8808153343fffff,6,1
880815334bfffff,3,2
8808153351fffff,1,1
8808153357fffff,3,1
8808153359fffff,1,1
880815335bfffff,5,1
880815335dfffff,10,3
8808153401fffff,80,6
8808153403fffff,332,6
8808153405fffff,11,3
8808153407fffff,58,5
8808153409fffff,6,2
880815340bfffff,477,6
8808153411fffff,120,8
8808153413fffff,70,8
8808153415fffff,26,5
8808153417fffff,22,4
8808153419fffff,35,1
880815341bfffff,4,1
880815341dfffff,817,8
8808153421fffff,16,3
8808153423fffff,2,1
8808153425fffff,8,2
8808153427fffff,13,3
880815342bfffff,7,2
880815342dfffff,16,3
8808153431fffff,9,3
8808153433fffff,22,3
8808153435fffff,22,4
8808153437fffff,15,5
8808153439fffff,34,6
880815343bfffff,7,1
880815343dfffff,59,4
8808153441fffff,12,1
8808153443fffff,9,1
8808153445fffff,11,2
8808153449fffff,19,4
880815344dfffff,30,4
8808153451fffff,8,1
8808153455fffff,8,2
8808153457fffff,19,2
8808153459fffff,9,1
880815345dfffff,6,2
8808153461fffff,2,1
8808153463fffff,24,4
8808153465fffff,19,4
8808153467fffff,24,4
8808153469fffff,2,1
880815346bfffff,4,2
880815346dfffff,24,4
8808153481fffff,79,2
8808153483fffff,106,1
8808153485fffff,173,3
8808153487fffff,220,7
8808153489fffff,6,2
880815348bfffff,141,2
880815348dfffff,34,6
8808153491fffff,287,5
8808153493fffff,808,8
8808153495fffff,75,4
8808153497fffff,644,7
8808153499fffff,95,6
880815349bfffff,696,7
880815349dfffff,107,6
88081534a1fffff,7,2
88081534a3fffff,19,4
88081534a7fffff,3,2
88081534a9fffff,91,4
88081534abfffff,432,6
88081534b1fffff,15,2
88081534b3fffff,318,5
88081534b5fffff,105,5
88081534b7fffff,50,6
88081534b9fffff,88,4
88081534bbfffff,523,7
88081534bdfffff,444,5
88081534c1fffff,13,3
88081534c3fffff,20,5
88081534c5fffff,32,6
88081534c7fffff,10,2
88081534cdfffff,3,1
88081534d1fffff,3,1
88081534d3fffff,4,1
88081534d5fffff,305,5
88081534d7fffff,228,5
88081534d9fffff,5,2
88081534ddfffff,7,2
88081534e1fffff,17,4
88081534e3fffff,15,2
88081534e5fffff,19,3
88081534e7fffff,27,4
88081534e9fffff,25,3
88081534ebfffff,18,5
88081534edfffff,31,4
8808153501fffff,6,2
8808153503fffff,59,6
8808153507fffff,8,2
8808153509fffff,17,2
880815350bfffff,13,3
880815350dfffff,5,2
8808153511fffff,13,3
8808153513fffff,57,5
8808153515fffff,7,3
8808153517fffff,89,4
8808153519fffff,13,4
880815351bfffff,11,2
880815351dfffff,5,3
8808153525fffff,7,2
8808153527fffff,16,3
880815352bfffff,2,1
880815352dfffff,5,1
8808153531fffff,13,2
8808153539fffff,59,6
880815353bfffff,5,1
880815353dfffff,3,1
8808153541fffff,2,1
8808153545fffff,6,2
8808153547fffff,4,1
880815354bfffff,6,2
8808153553fffff,20,4
8808153555fffff,10,3
8808153557fffff,5,2
8808153559fffff,10,2
880815355bfffff,2,1
880815355dfffff,6,1
8808153561fffff,6,2
8808153565fffff,6,2
8808153569fffff,4,3
880815356bfffff,8,2
880815356dfffff,3,2
880815358bfffff,3,1
8808153599fffff,4,1
880815359bfffff,2,1
880815359dfffff,7,2
88081535c1fffff,6,2
88081535c5fffff,16,1
88081535c7fffff,7,1
88081535c9fffff,8,2
88081535cbfffff,9,1
88081535cdfffff,11,3
88081535d7fffff,11,3
88081535d9fffff,9,3
88081535ddfffff,6,2
88081535e9fffff,2,1
8808153603fffff,13,2
8808153605fffff,6,2
8808153607fffff,11,3
880815360dfffff,6,2
8808153621fffff,4,1
8808153625fffff,11,2
880815362dfffff,10,2
8808153635fffff,1,1
8808153637fffff,3,2
8808153639fffff,8,2
880815363dfffff,15,3
8808153641fffff,8,2
8808153643fffff,203,6
8808153647fffff,70,3
8808153649fffff,1,1
880815364bfffff,11,4
8808153655fffff,20,1
8808153659fffff,14,2
880815365dfffff,35,5
8808153661fffff,8,2
8808153663fffff,54,6
8808153665fffff,5,3
8808153669fffff,10,3
880815366bfffff,24,4
880815366dfffff,3,1
88081536b7fffff,7,2
8808153703fffff,47,5
8808153705fffff,13,3
8808153707fffff,33,5
880815370bfffff,5,1
880815370dfffff,2,1
8808153713fffff,12,4
8808153715fffff,17,4
8808153717fffff,37,5
8808153719fffff,2,1
880815371bfffff,4,1
880815371dfffff,6,2
8808153723fffff,3,1
880815372bfffff,2,1
880815372dfffff,10,2
8808153731fffff,23,1
8808153735fffff,23,4
8808153737fffff,10,4
8808153739fffff,32,5
880815373bfffff,31,6
8808153751fffff,18,4
8808153755fffff,8,2
8808153757fffff,6,3
8808153759fffff,16,5
880815375bfffff,11,3
880815375dfffff,18,2
8808153761fffff,8,2
8808153763fffff,2,1
8808153767fffff,3,2
8808153769fffff,4,2
880815376bfffff,2,1
880815376dfffff,4,1
8808153825fffff,30,4
8808153827fffff,15,2
880815382dfffff,13,1
8808153849fffff,8,1
8808153923fffff,2,1
8808153925fffff,8,1
880815392dfffff,4,1
8808153935fffff,14,2
8808153941fffff,8,2
8808153949fffff,4,2
880815394bfffff,19,4
880815394dfffff,8,3
8808153951fffff,2,1
8808153953fffff,11,1
8808153955fffff,4,1
880815395dfffff,8,2
8808153965fffff,20,3
8808153969fffff,1,1
880815396dfffff,9,2
8808153985fffff,5,1
880815398dfffff,3,1
88081539a1fffff,15,3
88081539a3fffff,6,2
88081539abfffff,1,1
88081539adfffff,2,1
88081539b1fffff,1,1
88081539b5fffff,30,4
88081539b9fffff,12,2
88081539bdfffff,55,6
88081539c5fffff,3,2
88081539cdfffff,7,2
88081539e3fffff,5,2
88081539e9fffff,25,3
88081539ebfffff,11,2
8808153a01fffff,34,4
8808153a05fffff,8,1
8808153a07fffff,71,3
8808153a09fffff,19,2
8808153a0dfffff,22,2
8808153a15fffff,29,4
8808153a17fffff,2,1
8808153a19fffff,8,2
8808153a1dfffff,18,3
8808153a23fffff,39,4
8808153a25fffff,11,3
8808153a27fffff,32,4
8808153a29fffff,13,4
8808153a2bfffff,111,6
8808153a2dfffff,74,6
8808153a33fffff,3,1
8808153a35fffff,4,1
8808153a39fffff,5,1
8808153a3bfffff,17,3
8808153a3dfffff,25,5
8808153a43fffff,10,2
8808153a47fffff,30,6
8808153a49fffff,4,1
8808153a4bfffff,18,3
8808153a51fffff,16,2
8808153a55fffff,25,5
8808153a57fffff,40,5
8808153a59fffff,18,4
8808153a5dfffff,26,4
8808153a61fffff,47,5
8808153a69fffff,16,2
8808153a6bfffff,29,5
8808153a6dfffff,22,3
8808153ad1fffff,1,1
8808153ad7fffff,5,1
8808153ae5fffff,1,1
8808153b03fffff,12,2
8808153b05fffff,19,3
8808153b07fffff,14,3
8808153b09fffff,367,7
8808153b0bfffff,89,3
8808153b0dfffff,106,7
8808153b1dfffff,2,1
8808153b21fffff,19,2
8808153b23fffff,32,4
8808153b27fffff,3,1
8808153b29fffff,4,1
8808153b31fffff,11,4
8808153b33fffff,7,1
8808153b35fffff,23,4
8808153b37fffff,5,1
8808153b39fffff,6,1
8808153b3dfffff,10,2
8808153b41fffff,23,3
8808153b43fffff,5,1
8808153b45fffff,170,3
8808153b47fffff,22,4
8808153b49fffff,13,2
8808153b4bfffff,28,3
8808153b4dfffff,29,4
8808153b51fffff,16,4
8808153b53fffff,23,5
8808153b55fffff,30,5
8808153b57fffff,17,3
8808153b5bfffff,4,1
8808153b5dfffff,9,1
8808153b63fffff,16,3
8808153b69fffff,43,3
8808153b6bfffff,236,6
88081542c9fffff,1,1
8808154401fffff,30,6
8808154403fffff,17,3
8808154405fffff,14,2
8808154407fffff,17,4
8808154409fffff,31,5
880815440bfffff,32,6
8808154411fffff,1,1
8808154415fffff,14,4
8808154421fffff,21,5
8808154423fffff,57,7
8808154427fffff,12,3
8808154429fffff,31,5
880815442bfffff,10,3
880815442dfffff,82,6
8808154431fffff,2,1
8808154439fffff,2,2
880815443dfffff,49,4
8808154441fffff,20,4
8808154443fffff,47,5
8808154445fffff,10,2
8808154447fffff,19,4
8808154449fffff,8,1
880815444bfffff,30,5
880815444dfffff,30,6
8808154455fffff,14,3
8808154457fffff,7,1
8808154461fffff,12,3
8808154467fffff,12,4
8808154469fffff,4,1
880815446bfffff,4,1
88081544e3fffff,1,1
88081544ebfffff,1,1
8808154513fffff,11,3
880815451bfffff,4,1
880815455bfffff,4,2
88081545c1fffff,1,1
88081545c5fffff,2,2
88081545c7fffff,7,2
88081545c9fffff,10,4
88081545cdfffff,16,5
88081545e1fffff,3,2
88081545e5fffff,2,1
88081545e9fffff,19,3
88081545ebfffff,1,1
8808154607fffff,4,1
8808154609fffff,33,7
880815460dfffff,11,3
8808154611fffff,87,3
8808154613fffff,222,6
8808154615fffff,122,8
8808154617fffff,321,9
8808154623fffff,13,2
8808154627fffff,5,2
880815462bfffff,31,5
8808154631fffff,13,2
8808154635fffff,25,6
8808154637fffff,17,4
8808154639fffff,5,2
880815463bfffff,231,7
8808154641fffff,37,6
8808154643fffff,19,3
8808154645fffff,57,7
8808154647fffff,19,3
8808154649fffff,6,3
880815464bfffff,8,4
880815464dfffff,31,7
8808154651fffff,31,5
8808154655fffff,115,7
880815465bfffff,2,1
880815465dfffff,6,2
8808154663fffff,1,1
8808154669fffff,22,5
880815466bfffff,33,5
8808154681fffff,4,1
8808154683fffff,86,6
8808154685fffff,35,5
8808154687fffff,46,7
8808154689fffff,11,3
880815468dfffff,38,5
8808154691fffff,16,4
8808154693fffff,20,3
8808154695fffff,47,7
8808154697fffff,29,5
8808154699fffff,20,4
880815469dfffff,22,4
88081546a9fffff,4,2
88081546abfffff,26,7
88081546b9fffff,150,4
88081546bbfffff,5,1
88081546c1fffff,10,3
88081546c3fffff,10,2
88081546c5fffff,38,5
88081546c7fffff,3,1
88081546c9fffff,3,2
88081546cbfffff,33,4
88081546cdfffff,2,1
88081546d3fffff,4,1
88081546d5fffff,9,2
88081546d7fffff,5,1
88081546e3fffff,2,1
88081546e9fffff,115,5
8808154b6dfffff,2,1
8808154c0dfffff,6,2
8808154c21fffff,5,3
8808154c23fffff,13,5
8808154c2bfffff,12,5
8808154c35fffff,13,4
8808154c63fffff,3,1
8808154dc1fffff,4,2
8808154dc5fffff,4,2
8808154dc9fffff,3,2
8808154dcbfffff,3,1
8808154de9fffff,5,1
8808154debfffff,1,1
88081554a7fffff,2,1
88081554b9fffff,4,2
88081554bdfffff,5,1
8808155591fffff,11,3
8808155593fffff,14,3
8808155595fffff,10,3
8808155597fffff,10,4
880815559bfffff,6,2
88081555bbfffff,2,1
8808155825fffff,5,1
8808155827fffff,2,1
8808155919fffff,5,2
880815591bfffff,3,2
8808155953fffff,4,1
8808155957fffff,9,2
8808155959fffff,8,2
8808155985fffff,4,2
88081559c3fffff,4,1
88081559c7fffff,1,1
88081559c9fffff,21,4
8808155b09fffff,3,1
8808155b0dfffff,49,4
8808155b29fffff,2,1
8808155b2bfffff,3,1
8808155b31fffff,1,1
8808155b33fffff,6,1
8808155b39fffff,5,2
8808155b41fffff,43,3
8808155b43fffff,57,4
8808155b45fffff,3,1
8808155b47fffff,64,7
8808155b49fffff,8,2
8808155b4bfffff,46,6
8808155b59fffff,6,2
8808155b63fffff,2,1
8808156401fffff,22,4
8808156403fffff,16,3
8808156405fffff,3,2
8808156407fffff,63,6
8808156409fffff,10,3
880815640bfffff,18,4
8808156411fffff,3,2
8808156415fffff,3,1
8808156421fffff,2,1
8808156423fffff,36,5
8808156427fffff,23,5
880815642bfffff,17,3
8808156431fffff,3,1
8808156435fffff,1,1
8808156437fffff,7,2
8808156439fffff,27,6
880815643dfffff,45,5
8808156443fffff,7,5
880815644bfffff,6,2
8808156455fffff,22,3
880815645dfffff,4,2
8808156497fffff,1,1
8808156501fffff,3,1
8808156503fffff,44,5
8808156505fffff,12,2
8808156507fffff,39,6
8808156511fffff,7,2
8808156513fffff,112,5
8808156515fffff,21,3
8808156517fffff,105,6
8808156519fffff,4,1
880815651bfffff,23,5
880815651dfffff,7,2
8808156529fffff,8,3
880815652bfffff,1,1
880815652dfffff,6,2
8808156531fffff,28,4
8808156533fffff,38,4
8808156537fffff,13,3
8808156539fffff,75,8
880815653bfffff,88,6
880815653dfffff,10,3
8808156567fffff,4,1
8808156589fffff,2,1
880815658dfffff,49,4
88081565c1fffff,5,2
88081565c3fffff,2,1
88081565c5fffff,169,8
88081565c7fffff,28,5
88081565c9fffff,77,6
88081565cbfffff,21,5
88081565cdfffff,34,3
88081565d7fffff,1,1
88081565ddfffff,3,1
88081565e1fffff,8,2
88081565e5fffff,2,1
88081565e9fffff,178,6
88081565ebfffff,149,6
88081565edfffff,185,8
8808156631fffff,5,1
8808156635fffff,44,4
8808156637fffff,5,2
8808156639fffff,5,2
880815663dfffff,5,1
8808156887fffff,3,1
8808156895fffff,3,1
8808156897fffff,2,1
88081568abfffff,6,2
8808156c5bfffff,2,1
8808156cd9fffff,1,1
8808156d09fffff,8,3
8808156d21fffff,2,1
8808156d23fffff,5,1
8808156d25fffff,3,1
8808156d43fffff,3,1
8808156d45fffff,4,1
8808156d5dfffff,5,1
8808156d61fffff,6,1
8808156d63fffff,3,1
8808156d69fffff,5,2
8808156d6bfffff,11,1
8808156e5bfffff,4,2
8808156e83fffff,14,1
8808156e89fffff,37,6
8808156e8bfffff,9,3
8808156e8dfffff,14,4
8808156e95fffff,16,1
8808156e9dfffff,3,2
8808156eb1fffff,40,2
8808156eb9fffff,45,6
8808156ebbfffff,21,2
8808156ebdfffff,44,4
8808156ec3fffff,19,5
8808156ec7fffff,11,2
8808156ed1fffff,7,4
8808156ed5fffff,37,4
8808156ed7fffff,1,1
8808156ed9fffff,19,5
8808156eddfffff,15,6
8808156eebfffff,6,1
8808157303fffff,3,1
8808157341fffff,2,1
8808157345fffff,20,4
8808157347fffff,6,1
880815734dfffff,2,1
8808157369fffff,11,2
880815736bfffff,11,4
8808157493fffff,2,1
8808157497fffff,6,1
880815749dfffff,2,1
88081574c3fffff,9,2
88081574cbfffff,4,1
88081574d5fffff,6,2
88081574ddfffff,23,4
8808157603fffff,2,1
8808157605fffff,5,1
880815760bfffff,4,2
880815761bfffff,11,1
8808157625fffff,1,1
880815762dfffff,4,1
8808157651fffff,3,1
8808157653fffff,27,4
8808157657fffff,20,3
8808157659fffff,1,1
880815765bfffff,18,5
8808157681fffff,41,4
8808157683fffff,21,4
8808157687fffff,6,3
8808157689fffff,17,3
880815768dfffff,1,1
88081576b1fffff,13,3
88081576b5fffff,2,1
88081576b7fffff,22,5
88081576b9fffff,12,3
88081576bbfffff,8,3
88081576c3fffff,5,1
88081576cbfffff,3,1
88081576dbfffff,5,1
8808157701fffff,1,1
880815770bfffff,1,1
8808157723fffff,3,1
8808157735fffff,2,1
8808158049fffff,44,3
880815804bfffff,2,1
880815804dfffff,1,1
8808158059fffff,2,1
8808158107fffff,14,1
8808158111fffff,14,3
8808158113fffff,22,2
8808158115fffff,9,2
8808158117fffff,16,2
880815811bfffff,3,1
8808158135fffff,68,5
8808158137fffff,9,1
8808158139fffff,24,6
880815813bfffff,9,1
880815813dfffff,19,5
8808158181fffff,1,1
8808158183fffff,26,2
8808158187fffff,21,4
8808158189fffff,10,1
880815818bfffff,20,3
8808158191fffff,149,6
8808158193fffff,20,3
8808158195fffff,237,5
8808158197fffff,24,2
8808158199fffff,3,1
880815819dfffff,172,7
88081581a1fffff,13,2
88081581a3fffff,18,4
88081581a5fffff,13,1
88081581a7fffff,6,2
88081581abfffff,13,2
88081581adfffff,4,1
88081581b9fffff,82,6
88081581bbfffff,9,2
88081581bdfffff,22,3
88081581c1fffff,4,1
88081581c3fffff,8,2
88081581c5fffff,6,1
88081581cdfffff,69,6
88081581d1fffff,3,1
88081581d5fffff,5,1
88081581d7fffff,23,4
88081581ddfffff,9,2
88081581e1fffff,2,1
88081581e5fffff,15,3
88081581e7fffff,10,3
8808158211fffff,11,2
8808158217fffff,5,2
880815821bfffff,3,1
8808158233fffff,7,2
8808158235fffff,12,1
8808158237fffff,4,1
88081582e5fffff,16,3
88081582edfffff,1,1
8808158301fffff,4,1
8808158305fffff,10,2
8808158311fffff,1,1
8808158361fffff,13,4
8808158363fffff,8,1
8808158365fffff,18,4
8808158367fffff,6,1
8808158369fffff,15,2
880815836dfffff,2,1
8808158401fffff,1,1
8808158405fffff,4,1
8808158407fffff,5,2
880815840bfffff,14,1
880815840dfffff,10,2
8808158461fffff,21,3
8808158463fffff,16,3
8808158465fffff,2,1
8808158469fffff,1,1
880815846dfffff,5,1
8808158481fffff,316,7
8808158483fffff,1,1
8808158487fffff,4,1
8808158489fffff,111,5
880815848dfffff,147,4
88081584b5fffff,1,1
88081584b7fffff,3,1
88081584bdfffff,10,2
88081584c1fffff,2,1
88081584c3fffff,23,2
88081584c5fffff,41,3
88081584c7fffff,189,8
88081584cbfffff,15,3
88081584e1fffff,2,1
88081584e9fffff,8,1
88081584ebfffff,12,3
88081584edfffff,3,1
8808158601fffff,13,4
8808158603fffff,12,1
8808158605fffff,33,6
8808158607fffff,3,1
8808158609fffff,18,3
880815860bfffff,7,2
880815860dfffff,12,2
8808158611fffff,2,1
8808158613fffff,3,1
880815861dfffff,2,2
8808158629fffff,8,2
8808158637fffff,7,3
8808158641fffff,1,1
8808158645fffff,26,5
8808158647fffff,38,5
8808158649fffff,18,3
880815864bfffff,2,1
880815864dfffff,22,4
8808158651fffff,6,2
8808158653fffff,9,2
8808158659fffff,4,2
8808158661fffff,138,6
8808158663fffff,9,3
8808158665fffff,110,7
8808158667fffff,27,4
8808158669fffff,51,6
880815866bfffff,5,2
880815866dfffff,63,3
8808158681fffff,2,1
8808158687fffff,3,1
8808158689fffff,17,4
880815868dfffff,8,2
88081586b1fffff,11,1
88081586b9fffff,2,1
88081586c1fffff,1,1
88081586c3fffff,14,4
88081586c5fffff,9,2
88081586c7fffff,27,5
88081586d9fffff,5,2
88081586ddfffff,5,3
88081586e1fffff,17,3
88081586e3fffff,3,1
88081586ebfffff,9,3
8808158703fffff,1,1
8808158711fffff,10,4
8808158715fffff,59,7
8808158717fffff,7,2
8808158719fffff,18,3
880815871dfffff,45,5
8808158739fffff,5,1
880815873bfffff,16,2
8808158743fffff,8,2
8808158751fffff,15,4
8808158753fffff,5,1
8808158755fffff,5,1
8808158757fffff,3,1
8808158759fffff,36,6
880815875bfffff,25,6
880815875dfffff,43,5
8808158811fffff,2,1
8808158813fffff,16,3
8808158817fffff,2,1
8808158819fffff,14,3
880815881bfffff,22,5
8808158821fffff,51,3
8808158823fffff,34,2
8808158825fffff,6,1
8808158829fffff,123,2
880815882bfffff,6,1
880815882dfffff,287,5
8808158831fffff,20,3
8808158833fffff,10,3
8808158835fffff,19,4
8808158837fffff,7,2
880815883dfffff,16,2
8808158845fffff,106,3
880815884dfffff,5,1
8808158853fffff,135,8
8808158857fffff,1,1
8808158859fffff,4,1
880815885bfffff,17,5
8808158865fffff,650,6
8808158867fffff,61,1
8808158869fffff,85,3
880815886dfffff,435,8
8808158885fffff,2,1
880815888dfffff,44,1
8808158893fffff,4,1
88081588a1fffff,74,5
88081588a3fffff,22,3
88081588a5fffff,13,2
88081588a7fffff,87,5
88081588a9fffff,36,6
88081588abfffff,25,5
88081588adfffff,6,2
88081588b1fffff,24,4
88081588b3fffff,125,3
88081588b7fffff,1,1
88081588bbfffff,15,2
88081588c9fffff,2,1
88081588e1fffff,136,4
88081588e3fffff,261,5
88081588e5fffff,11,2
88081588e7fffff,31,4
88081588e9fffff,17,1
8808158903fffff,20,3
8808158905fffff,14,3
8808158907fffff,7,2
8808158909fffff,11,2
880815890bfffff,2,1
880815890dfffff,23,4
8808158911fffff,26,2
8808158913fffff,4,1
8808158915fffff,20,3
8808158917fffff,117,3
8808158919fffff,17,3
880815891dfffff,13,3
8808158921fffff,226,5
8808158923fffff,57,4
8808158925fffff,660,6
8808158927fffff,395,6
8808158929fffff,15,2
880815892bfffff,4,1
880815892dfffff,41,5
8808158931fffff,285,6
8808158933fffff,22,4
8808158935fffff,244,7
8808158937fffff,186,7
8808158939fffff,40,6
880815893bfffff,34,2
880815893dfffff,83,4
8808158941fffff,7,3
8808158943fffff,18,2
8808158945fffff,21,2
8808158947fffff,19,4
880815894bfffff,56,3
8808158951fffff,71,4
8808158953fffff,17,2
8808158955fffff,51,5
8808158959fffff,49,3
880815895bfffff,243,6
880815895dfffff,8,1
8808158961fffff,12,4
8808158963fffff,8,2
8808158965fffff,27,4
8808158969fffff,2,1
880815896bfffff,12,3
880815896dfffff,11,2
8808158981fffff,25,4
8808158983fffff,244,6
8808158985fffff,24,4
8808158987fffff,176,6
8808158989fffff,9,3
880815898bfffff,3,1
8808158991fffff,20,2
8808158993fffff,1210,7
8808158995fffff,6,1
8808158997fffff,365,6
8808158999fffff,6,2
880815899bfffff,3,1
880815899dfffff,19,4
88081589a1fffff,10,2
88081589a3fffff,6,2
88081589a5fffff,10,1
88081589a7fffff,3,2
88081589abfffff,16,1
88081589adfffff,21,4
88081589b1fffff,73,2
88081589b3fffff,3,2
88081589b5fffff,18,4
88081589b7fffff,1,1
88081589b9fffff,375,6
88081589bbfffff,20,4
88081589bdfffff,32,4
88081589c1fffff,30,4
88081589c3fffff,6,3
88081589c5fffff,26,4
88081589c7fffff,1,1
88081589c9fffff,66,6
88081589cbfffff,10,2
88081589cdfffff,16,3
88081589d1fffff,2,1
88081589d3fffff,41,4
88081589d7fffff,21,5
88081589dbfffff,78,5
88081589e1fffff,27,4
88081589e3fffff,14,2
88081589e5fffff,13,3
88081589e7fffff,30,5
88081589e9fffff,19,4
88081589ebfffff,5,1
88081589edfffff,23,3
8808158a05fffff,4,1
8808158a09fffff,101,5
8808158a0dfffff,460,7
8808158a13fffff,8,1
8808158a21fffff,8,2
8808158a25fffff,5,3
8808158a29fffff,50,2
8808158a2dfffff,21,3
8808158a43fffff,33,5
8808158a45fffff,123,3
8808158a47fffff,91,4
8808158a49fffff,6,1
8808158a4bfffff,5,1
8808158a4dfffff,23,1
8808158a55fffff,19,4
8808158a59fffff,6,3
8808158a5dfffff,37,3
8808158a61fffff,72,5
8808158a63fffff,413,7
8808158a65fffff,15,4
8808158a67fffff,62,5
8808158a69fffff,328,4
8808158a6bfffff,221,8
8808158a81fffff,25,4
8808158a83fffff,53,5
8808158a85fffff,25,4
8808158a87fffff,71,6
8808158a8bfffff,15,2
8808158a8dfffff,1,1
8808158a95fffff,7,2
8808158a99fffff,44,5
8808158a9bfffff,32,1
